county	date	fatalities
Jones	Cases 04-09-2020	1
Karnes	Cases 04-09-2020	2
Kaufman	Cases 04-09-2020	19
Kendall	Cases 04-09-2020	9
Kenedy	Cases 04-09-2020	0
Kent	Cases 04-09-2020	0
Kerr	Cases 04-09-2020	2
Kimble	Cases 04-09-2020	0
King	Cases 04-09-2020	0
Kinney	Cases 04-09-2020	0
Kleberg	Cases 04-09-2020	2
Knox	Cases 04-09-2020	1
Lamar	Cases 04-09-2020	8
Lamb	Cases 04-09-2020	1
Lampasas	Cases 04-09-2020	2
La Salle	Cases 04-09-2020	0
Lavaca	Cases 04-09-2020	4
Lee	Cases 04-09-2020	2
Leon	Cases 04-09-2020	2
Liberty	Cases 04-09-2020	15
Limestone	Cases 04-09-2020	7
Lipscomb	Cases 04-09-2020	0
Live Oak	Cases 04-09-2020	3
Llano	Cases 04-09-2020	3
Loving	Cases 04-09-2020	0
Lubbock	Cases 04-09-2020	214
Lynn	Cases 04-09-2020	3
McCulloch	Cases 04-09-2020	1
McLennan	Cases 04-09-2020	62
McMullen	Cases 04-09-2020	0
Madison	Cases 04-09-2020	0
Marion	Cases 04-09-2020	0
Martin	Cases 04-09-2020	2
Mason	Cases 04-09-2020	1
Matagorda	Cases 04-09-2020	38
Maverick	Cases 04-09-2020	7
Medina	Cases 04-09-2020	9
Menard	Cases 04-09-2020	0
Midland	Cases 04-09-2020	30
Milam	Cases 04-09-2020	7
Mills	Cases 04-09-2020	0
Mitchell	Cases 04-09-2020	1
Montague	Cases 04-09-2020	1
Montgomery	Cases 04-09-2020	210
Moore	Cases 04-09-2020	15
Morris	Cases 04-09-2020	2
Motley	Cases 04-09-2020	0
Nacogdoches	Cases 04-09-2020	25
Navarro	Cases 04-09-2020	10
Newton	Cases 04-09-2020	1
Nolan	Cases 04-09-2020	0
Nueces	Cases 04-09-2020	69
Ochiltree	Cases 04-09-2020	0
Oldham	Cases 04-09-2020	3
Orange	Cases 04-09-2020	30
Palo Pinto	Cases 04-09-2020	4
Panola	Cases 04-09-2020	7
Parker	Cases 04-09-2020	9
Parmer	Cases 04-09-2020	0
Pecos	Cases 04-09-2020	1
Polk	Cases 04-09-2020	8
Potter	Cases 04-09-2020	58
Presidio	Cases 04-09-2020	0
Rains	Cases 04-09-2020	0
Randall	Cases 04-09-2020	52
Reagan	Cases 04-09-2020	0
Real	Cases 04-09-2020	0
Red River	Cases 04-09-2020	0
Reeves	Cases 04-09-2020	0
Refugio	Cases 04-09-2020	0
Roberts	Cases 04-09-2020	0
Robertson	Cases 04-09-2020	2
Rockwall	Cases 04-09-2020	14
Runnels	Cases 04-09-2020	0
Rusk	Cases 04-09-2020	14
Sabine	Cases 04-09-2020	0
San Augustine	Cases 04-09-2020	7
San Jacinto	Cases 04-09-2020	3
San Patricio	Cases 04-09-2020	7
San Saba	Cases 04-09-2020	0
Schleicher	Cases 04-09-2020	0
Scurry	Cases 04-09-2020	0
Shackelford	Cases 04-09-2020	0
Shelby	Cases 04-09-2020	23
Sherman	Cases 04-09-2020	0
Smith	Cases 04-09-2020	82
Somervell	Cases 04-09-2020	0
Starr	Cases 04-09-2020	7
Stephens	Cases 04-09-2020	0
Sterling	Cases 04-09-2020	0
Stonewall	Cases 04-09-2020	0
Sutton	Cases 04-09-2020	0
Swisher	Cases 04-09-2020	2
Tarrant	Cases 04-09-2020	588
Taylor	Cases 04-09-2020	43
Terrell	Cases 04-09-2020	0
Terry	Cases 04-09-2020	6
Throckmorton	Cases 04-09-2020	0
Titus	Cases 04-09-2020	4
Tom Green	Cases 04-09-2020	25
Travis	Cases 04-09-2020	597
Trinity	Cases 04-09-2020	3
Tyler	Cases 04-09-2020	1
Upshur	Cases 04-09-2020	6
Upton	Cases 04-09-2020	0
Uvalde	Cases 04-09-2020	6
Val Verde	Cases 04-09-2020	6
Van Zandt	Cases 04-09-2020	7
Victoria	Cases 04-09-2020	66
Walker	Cases 04-09-2020	11
Waller	Cases 04-09-2020	12
Ward	Cases 04-09-2020	0
Washington	Cases 04-09-2020	28
Webb	Cases 04-09-2020	155
Wharton	Cases 04-09-2020	18
Wheeler	Cases 04-09-2020	0
Wichita	Cases 04-09-2020	50
Wilbarger	Cases 04-09-2020	0
Willacy	Cases 04-09-2020	5
Williamson	Cases 04-09-2020	97
Wilson	Cases 04-09-2020	9
Winkler	Cases 04-09-2020	0
Wise	Cases 04-09-2020	3
Wood	Cases 04-09-2020	4
Yoakum	Cases 04-09-2020	0
Young	Cases 04-09-2020	3
Zapata	Cases 04-09-2020	3
Zavala	Cases 04-09-2020	0
Anderson	Cases 04-10-2020	2
Andrews	Cases 04-10-2020	11
Angelina	Cases 04-10-2020	16
Aransas	Cases 04-10-2020	2
Archer	Cases 04-10-2020	0
Armstrong	Cases 04-10-2020	0
Atascosa	Cases 04-10-2020	7
Austin	Cases 04-10-2020	8
Bailey	Cases 04-10-2020	0
Bandera	Cases 04-10-2020	1
Bastrop	Cases 04-10-2020	19
Baylor	Cases 04-10-2020	0
Bee	Cases 04-10-2020	1
Bell	Cases 04-10-2020	84
Bexar	Cases 04-10-2020	615
Blanco	Cases 04-10-2020	4
Borden	Cases 04-10-2020	0
Bosque	Cases 04-10-2020	0
Bowie	Cases 04-10-2020	29
Brazoria	Cases 04-10-2020	199
Brazos	Cases 04-10-2020	114
Brewster	Cases 04-10-2020	0
Briscoe	Cases 04-10-2020	0
Brooks	Cases 04-10-2020	0
Brown	Cases 04-10-2020	8
Burleson	Cases 04-10-2020	6
Burnet	Cases 04-10-2020	6
Caldwell	Cases 04-10-2020	6
Calhoun	Cases 04-10-2020	14
Callahan	Cases 04-10-2020	1
Cameron	Cases 04-10-2020	147
Camp	Cases 04-10-2020	3
Carson	Cases 04-10-2020	0
Cass	Cases 04-10-2020	4
Castro	Cases 04-10-2020	10
Chambers	Cases 04-10-2020	24
Cherokee	Cases 04-10-2020	6
Childress	Cases 04-10-2020	0
Clay	Cases 04-10-2020	1
Cochran	Cases 04-10-2020	0
Coke	Cases 04-10-2020	0
Coleman	Cases 04-10-2020	0
Collin	Cases 04-10-2020	406
Collingsworth	Cases 04-10-2020	0
Colorado	Cases 04-10-2020	6
Comal	Cases 04-10-2020	34
Comanche	Cases 04-10-2020	3
Concho	Cases 04-10-2020	1
Cooke	Cases 04-10-2020	1
Coryell	Cases 04-10-2020	18
Cottle	Cases 04-10-2020	0
Crane	Cases 04-10-2020	2
Crockett	Cases 04-10-2020	0
Crosby	Cases 04-10-2020	1
Culberson	Cases 04-10-2020	0
Dallam	Cases 04-10-2020	1
Dallas	Cases 04-10-2020	1432
Dawson	Cases 04-10-2020	5
Deaf Smith	Cases 04-10-2020	7
Delta	Cases 04-10-2020	1
Denton	Cases 04-10-2020	426
DeWitt	Cases 04-10-2020	8
Dickens	Cases 04-10-2020	1
Dimmit	Cases 04-10-2020	0
Donley	Cases 04-10-2020	21
Duval	Cases 04-10-2020	0
Eastland	Cases 04-10-2020	3
Ector	Cases 04-10-2020	39
Edwards	Cases 04-10-2020	0
Ellis	Cases 04-10-2020	58
El Paso	Cases 04-10-2020	225
Erath	Cases 04-10-2020	10
Falls	Cases 04-10-2020	1
Fannin	Cases 04-10-2020	5
Fayette	Cases 04-10-2020	9
Fisher	Cases 04-10-2020	0
Floyd	Cases 04-10-2020	1
Foard	Cases 04-10-2020	0
Fort Bend	Cases 04-10-2020	485
Franklin	Cases 04-10-2020	1
Freestone	Cases 04-10-2020	0
Frio	Cases 04-10-2020	1
Gaines	Cases 04-10-2020	1
Galveston	Cases 04-10-2020	308
Garza	Cases 04-10-2020	0
Gillespie	Cases 04-10-2020	1
Glasscock	Cases 04-10-2020	0
Goliad	Cases 04-10-2020	4
Gonzales	Cases 04-10-2020	2
Gray	Cases 04-10-2020	12
Grayson	Cases 04-10-2020	17
Gregg	Cases 04-10-2020	37
Grimes	Cases 04-10-2020	6
Guadalupe	Cases 04-10-2020	47
Hale	Cases 04-10-2020	9
Hall	Cases 04-10-2020	0
Hamilton	Cases 04-10-2020	1
Hansford	Cases 04-10-2020	1
Hardeman	Cases 04-10-2020	0
Hardin	Cases 04-10-2020	41
Harris	Cases 04-10-2020	3047
Harrison	Cases 04-10-2020	12
Hartley	Cases 04-10-2020	0
Haskell	Cases 04-10-2020	0
Hays	Cases 04-10-2020	79
Hemphill	Cases 04-10-2020	1
Henderson	Cases 04-10-2020	8
Hidalgo	Cases 04-10-2020	146
Hill	Cases 04-10-2020	8
Hockley	Cases 04-10-2020	12
Hood	Cases 04-10-2020	12
Hopkins	Cases 04-10-2020	4
Houston	Cases 04-10-2020	0
Howard	Cases 04-10-2020	1
Hudspeth	Cases 04-10-2020	0
Hunt	Cases 04-10-2020	15
Hutchinson	Cases 04-10-2020	2
Irion	Cases 04-10-2020	0
Jack	Cases 04-10-2020	1
Jackson	Cases 04-10-2020	4
Jasper	Cases 04-10-2020	3
Jeff Davis	Cases 04-10-2020	0
Jefferson	Cases 04-10-2020	94
Jim Hogg	Cases 04-10-2020	0
Jim Wells	Cases 04-10-2020	2
Johnson	Cases 04-10-2020	27
Jones	Cases 04-10-2020	2
Karnes	Cases 04-10-2020	2
Kaufman	Cases 04-10-2020	24
Kendall	Cases 04-10-2020	10
Kenedy	Cases 04-10-2020	0
Kent	Cases 04-10-2020	0
Kerr	Cases 04-10-2020	2
Kimble	Cases 04-10-2020	0
King	Cases 04-10-2020	0
Kinney	Cases 04-10-2020	0
Kleberg	Cases 04-10-2020	2
Knox	Cases 04-10-2020	1
Lamar	Cases 04-10-2020	8
Lamb	Cases 04-10-2020	1
Lampasas	Cases 04-10-2020	3
La Salle	Cases 04-10-2020	0
Lavaca	Cases 04-10-2020	4
Lee	Cases 04-10-2020	2
Leon	Cases 04-10-2020	3
Liberty	Cases 04-10-2020	16
Limestone	Cases 04-10-2020	9
Lipscomb	Cases 04-10-2020	0
Live Oak	Cases 04-10-2020	3
Llano	Cases 04-10-2020	3
Loving	Cases 04-10-2020	0
Lubbock	Cases 04-10-2020	234
Lynn	Cases 04-10-2020	5
McCulloch	Cases 04-10-2020	2
McLennan	Cases 04-10-2020	66
McMullen	Cases 04-10-2020	0
Madison	Cases 04-10-2020	0
Marion	Cases 04-10-2020	0
Martin	Cases 04-10-2020	2
Mason	Cases 04-10-2020	1
Matagorda	Cases 04-10-2020	38
Maverick	Cases 04-10-2020	8
Medina	Cases 04-10-2020	10
Menard	Cases 04-10-2020	0
Midland	Cases 04-10-2020	31
Milam	Cases 04-10-2020	7
Mills	Cases 04-10-2020	0
Mitchell	Cases 04-10-2020	1
Montague	Cases 04-10-2020	1
Montgomery	Cases 04-10-2020	231
Moore	Cases 04-10-2020	21
Morris	Cases 04-10-2020	3
Motley	Cases 04-10-2020	0
Nacogdoches	Cases 04-10-2020	29
Navarro	Cases 04-10-2020	11
Newton	Cases 04-10-2020	1
Nolan	Cases 04-10-2020	0
Nueces	Cases 04-10-2020	72
Ochiltree	Cases 04-10-2020	0
Oldham	Cases 04-10-2020	3
Orange	Cases 04-10-2020	30
Palo Pinto	Cases 04-10-2020	4
Panola	Cases 04-10-2020	10
Parker	Cases 04-10-2020	11
Parmer	Cases 04-10-2020	0
Pecos	Cases 04-10-2020	1
Polk	Cases 04-10-2020	8
Potter	Cases 04-10-2020	59
Presidio	Cases 04-10-2020	0
Rains	Cases 04-10-2020	1
Randall	Cases 04-10-2020	56
Reagan	Cases 04-10-2020	0
Real	Cases 04-10-2020	0
Red River	Cases 04-10-2020	0
Reeves	Cases 04-10-2020	0
Refugio	Cases 04-10-2020	0
Roberts	Cases 04-10-2020	0
Robertson	Cases 04-10-2020	2
Rockwall	Cases 04-10-2020	16
Runnels	Cases 04-10-2020	0
Rusk	Cases 04-10-2020	14
Sabine	Cases 04-10-2020	0
San Augustine	Cases 04-10-2020	9
San Jacinto	Cases 04-10-2020	3
San Patricio	Cases 04-10-2020	7
San Saba	Cases 04-10-2020	0
Schleicher	Cases 04-10-2020	0
Scurry	Cases 04-10-2020	0
Shackelford	Cases 04-10-2020	0
Shelby	Cases 04-10-2020	31
Sherman	Cases 04-10-2020	0
Smith	Cases 04-10-2020	88
Somervell	Cases 04-10-2020	0
Starr	Cases 04-10-2020	7
Stephens	Cases 04-10-2020	1
Sterling	Cases 04-10-2020	0
Stonewall	Cases 04-10-2020	0
Sutton	Cases 04-10-2020	0
Swisher	Cases 04-10-2020	3
Tarrant	Cases 04-10-2020	637
Taylor	Cases 04-10-2020	51
Terrell	Cases 04-10-2020	0
Terry	Cases 04-10-2020	6
Throckmorton	Cases 04-10-2020	0
Titus	Cases 04-10-2020	6
Tom Green	Cases 04-10-2020	32
Travis	Cases 04-10-2020	642
Trinity	Cases 04-10-2020	3
Tyler	Cases 04-10-2020	1
Upshur	Cases 04-10-2020	6
Upton	Cases 04-10-2020	0
Uvalde	Cases 04-10-2020	7
Val Verde	Cases 04-10-2020	6
Van Zandt	Cases 04-10-2020	10
Victoria	Cases 04-10-2020	73
Walker	Cases 04-10-2020	13
Waller	Cases 04-10-2020	13
Ward	Cases 04-10-2020	0
Washington	Cases 04-10-2020	34
Webb	Cases 04-10-2020	166
Wharton	Cases 04-10-2020	20
Wheeler	Cases 04-10-2020	0
Wichita	Cases 04-10-2020	53
Wilbarger	Cases 04-10-2020	0
Willacy	Cases 04-10-2020	5
Williamson	Cases 04-10-2020	103
Wilson	Cases 04-10-2020	10
Winkler	Cases 04-10-2020	1
Wise	Cases 04-10-2020	4
Wood	Cases 04-10-2020	5
Yoakum	Cases 04-10-2020	0
Young	Cases 04-10-2020	3
Zapata	Cases 04-10-2020	3
Zavala	Cases 04-10-2020	0
Anderson	Cases 04-11-2020	3
Andrews	Cases 04-11-2020	11
Angelina	Cases 04-11-2020	16
Aransas	Cases 04-11-2020	2
Archer	Cases 04-11-2020	0
Armstrong	Cases 04-11-2020	0
Atascosa	Cases 04-11-2020	8
Austin	Cases 04-11-2020	8
Bailey	Cases 04-11-2020	0
Bandera	Cases 04-11-2020	2
Bastrop	Cases 04-11-2020	20
Baylor	Cases 04-11-2020	0
Bee	Cases 04-11-2020	2
Bell	Cases 04-11-2020	91
Bexar	Cases 04-11-2020	665
Blanco	Cases 04-11-2020	4
Borden	Cases 04-11-2020	0
Bosque	Cases 04-11-2020	0
Bowie	Cases 04-11-2020	30
Brazoria	Cases 04-11-2020	216
Brazos	Cases 04-11-2020	116
Brewster	Cases 04-11-2020	0
Briscoe	Cases 04-11-2020	0
Brooks	Cases 04-11-2020	0
Brown	Cases 04-11-2020	10
Burleson	Cases 04-11-2020	6
Burnet	Cases 04-11-2020	6
Caldwell	Cases 04-11-2020	6
Calhoun	Cases 04-11-2020	14
Callahan	Cases 04-11-2020	1
Cameron	Cases 04-11-2020	159
Camp	Cases 04-11-2020	3
Carson	Cases 04-11-2020	0
Cass	Cases 04-11-2020	4
Castro	Cases 04-11-2020	10
Chambers	Cases 04-11-2020	24
Cherokee	Cases 04-11-2020	6
Childress	Cases 04-11-2020	0
Clay	Cases 04-11-2020	2
Cochran	Cases 04-11-2020	0
Coke	Cases 04-11-2020	0
Coleman	Cases 04-11-2020	0
Collin	Cases 04-11-2020	425
Collingsworth	Cases 04-11-2020	0
Colorado	Cases 04-11-2020	7
Comal	Cases 04-11-2020	37
Comanche	Cases 04-11-2020	3
Concho	Cases 04-11-2020	1
Cooke	Cases 04-11-2020	1
Coryell	Cases 04-11-2020	34
Cottle	Cases 04-11-2020	0
Crane	Cases 04-11-2020	2
Crockett	Cases 04-11-2020	0
Crosby	Cases 04-11-2020	1
Culberson	Cases 04-11-2020	0
Dallam	Cases 04-11-2020	1
Dallas	Cases 04-11-2020	1537
Dawson	Cases 04-11-2020	6
Deaf Smith	Cases 04-11-2020	7
Delta	Cases 04-11-2020	1
Denton	Cases 04-11-2020	454
DeWitt	Cases 04-11-2020	9
Dickens	Cases 04-11-2020	2
Dimmit	Cases 04-11-2020	1
Donley	Cases 04-11-2020	23
Duval	Cases 04-11-2020	0
Eastland	Cases 04-11-2020	3
Ector	Cases 04-11-2020	40
Edwards	Cases 04-11-2020	0
Ellis	Cases 04-11-2020	66
El Paso	Cases 04-11-2020	252
Erath	Cases 04-11-2020	12
Falls	Cases 04-11-2020	1
Fannin	Cases 04-11-2020	5
Fayette	Cases 04-11-2020	9
Fisher	Cases 04-11-2020	0
Floyd	Cases 04-11-2020	1
Foard	Cases 04-11-2020	0
Fort Bend	Cases 04-11-2020	518
Franklin	Cases 04-11-2020	1
Freestone	Cases 04-11-2020	0
Frio	Cases 04-11-2020	1
Gaines	Cases 04-11-2020	1
Galveston	Cases 04-11-2020	341
Garza	Cases 04-11-2020	0
Gillespie	Cases 04-11-2020	1
Glasscock	Cases 04-11-2020	0
Goliad	Cases 04-11-2020	4
Gonzales	Cases 04-11-2020	2
Gray	Cases 04-11-2020	13
Grayson	Cases 04-11-2020	17
Gregg	Cases 04-11-2020	39
Grimes	Cases 04-11-2020	6
Guadalupe	Cases 04-11-2020	47
Hale	Cases 04-11-2020	11
Hall	Cases 04-11-2020	0
Hamilton	Cases 04-11-2020	2
Hansford	Cases 04-11-2020	1
Hardeman	Cases 04-11-2020	0
Hardin	Cases 04-11-2020	47
Harris	Cases 04-11-2020	3261
Harrison	Cases 04-11-2020	12
Hartley	Cases 04-11-2020	0
Haskell	Cases 04-11-2020	0
Hays	Cases 04-11-2020	82
Hemphill	Cases 04-11-2020	1
Henderson	Cases 04-11-2020	10
Hidalgo	Cases 04-11-2020	181
Hill	Cases 04-11-2020	8
Hockley	Cases 04-11-2020	13
Hood	Cases 04-11-2020	13
Hopkins	Cases 04-11-2020	4
Houston	Cases 04-11-2020	0
Howard	Cases 04-11-2020	1
Hudspeth	Cases 04-11-2020	0
Hunt	Cases 04-11-2020	16
Hutchinson	Cases 04-11-2020	2
Irion	Cases 04-11-2020	0
Jack	Cases 04-11-2020	1
Jackson	Cases 04-11-2020	4
Jasper	Cases 04-11-2020	7
Jeff Davis	Cases 04-11-2020	0
Jefferson	Cases 04-11-2020	100
Jim Hogg	Cases 04-11-2020	0
Jim Wells	Cases 04-11-2020	2
Johnson	Cases 04-11-2020	28
Jones	Cases 04-11-2020	2
Karnes	Cases 04-11-2020	2
Kaufman	Cases 04-11-2020	26
Kendall	Cases 04-11-2020	10
Kenedy	Cases 04-11-2020	0
Kent	Cases 04-11-2020	0
Kerr	Cases 04-11-2020	2
Kimble	Cases 04-11-2020	0
King	Cases 04-11-2020	0
Kinney	Cases 04-11-2020	0
Kleberg	Cases 04-11-2020	2
Knox	Cases 04-11-2020	1
Lamar	Cases 04-11-2020	8
Lamb	Cases 04-11-2020	1
Lampasas	Cases 04-11-2020	2
La Salle	Cases 04-11-2020	0
Lavaca	Cases 04-11-2020	4
Lee	Cases 04-11-2020	2
Leon	Cases 04-11-2020	3
Liberty	Cases 04-11-2020	17
Limestone	Cases 04-11-2020	11
Lipscomb	Cases 04-11-2020	0
Live Oak	Cases 04-11-2020	3
Llano	Cases 04-11-2020	3
Loving	Cases 04-11-2020	0
Lubbock	Cases 04-11-2020	249
Lynn	Cases 04-11-2020	5
McCulloch	Cases 04-11-2020	3
McLennan	Cases 04-11-2020	68
McMullen	Cases 04-11-2020	0
Madison	Cases 04-11-2020	0
Marion	Cases 04-11-2020	0
Martin	Cases 04-11-2020	2
Mason	Cases 04-11-2020	1
Matagorda	Cases 04-11-2020	43
Maverick	Cases 04-11-2020	9
Medina	Cases 04-11-2020	12
Menard	Cases 04-11-2020	0
Midland	Cases 04-11-2020	31
Milam	Cases 04-11-2020	7
Mills	Cases 04-11-2020	0
Mitchell	Cases 04-11-2020	1
Montague	Cases 04-11-2020	2
Montgomery	Cases 04-11-2020	245
Moore	Cases 04-11-2020	21
Morris	Cases 04-11-2020	3
Motley	Cases 04-11-2020	0
Nacogdoches	Cases 04-11-2020	30
Navarro	Cases 04-11-2020	12
Newton	Cases 04-11-2020	2
Nolan	Cases 04-11-2020	0
Nueces	Cases 04-11-2020	72
Ochiltree	Cases 04-11-2020	0
Oldham	Cases 04-11-2020	3
Orange	Cases 04-11-2020	33
Palo Pinto	Cases 04-11-2020	4
Panola	Cases 04-11-2020	10
Parker	Cases 04-11-2020	13
Parmer	Cases 04-11-2020	0
Pecos	Cases 04-11-2020	1
Polk	Cases 04-11-2020	9
Potter	Cases 04-11-2020	66
Presidio	Cases 04-11-2020	0
Rains	Cases 04-11-2020	1
Randall	Cases 04-11-2020	60
Reagan	Cases 04-11-2020	0
Real	Cases 04-11-2020	0
Red River	Cases 04-11-2020	0
Reeves	Cases 04-11-2020	0
Refugio	Cases 04-11-2020	0
Roberts	Cases 04-11-2020	0
Robertson	Cases 04-11-2020	2
Rockwall	Cases 04-11-2020	20
Runnels	Cases 04-11-2020	0
Rusk	Cases 04-11-2020	14
Sabine	Cases 04-11-2020	0
San Augustine	Cases 04-11-2020	9
San Jacinto	Cases 04-11-2020	5
San Patricio	Cases 04-11-2020	7
San Saba	Cases 04-11-2020	0
Schleicher	Cases 04-11-2020	0
Scurry	Cases 04-11-2020	0
Shackelford	Cases 04-11-2020	0
Shelby	Cases 04-11-2020	34
Sherman	Cases 04-11-2020	0
Smith	Cases 04-11-2020	93
Somervell	Cases 04-11-2020	0
Starr	Cases 04-11-2020	7
Stephens	Cases 04-11-2020	1
Sterling	Cases 04-11-2020	0
Stonewall	Cases 04-11-2020	0
Sutton	Cases 04-11-2020	0
Swisher	Cases 04-11-2020	3
Tarrant	Cases 04-11-2020	705
Taylor	Cases 04-11-2020	55
Terrell	Cases 04-11-2020	0
Terry	Cases 04-11-2020	6
Throckmorton	Cases 04-11-2020	0
Titus	Cases 04-11-2020	6
Tom Green	Cases 04-11-2020	33
Travis	Cases 04-11-2020	690
Trinity	Cases 04-11-2020	3
Tyler	Cases 04-11-2020	2
Upshur	Cases 04-11-2020	6
Upton	Cases 04-11-2020	0
Uvalde	Cases 04-11-2020	6
Val Verde	Cases 04-11-2020	10
Van Zandt	Cases 04-11-2020	10
Victoria	Cases 04-11-2020	76
Walker	Cases 04-11-2020	17
Waller	Cases 04-11-2020	14
Ward	Cases 04-11-2020	0
Washington	Cases 04-11-2020	36
Webb	Cases 04-11-2020	171
Wharton	Cases 04-11-2020	23
Wheeler	Cases 04-11-2020	0
Wichita	Cases 04-11-2020	54
Wilbarger	Cases 04-11-2020	0
Willacy	Cases 04-11-2020	5
Williamson	Cases 04-11-2020	110
Wilson	Cases 04-11-2020	10
Winkler	Cases 04-11-2020	1
Wise	Cases 04-11-2020	5
Wood	Cases 04-11-2020	5
Yoakum	Cases 04-11-2020	0
Young	Cases 04-11-2020	3
Zapata	Cases 04-11-2020	3
Zavala	Cases 04-11-2020	0
Anderson	Cases 04-12-2020	3
Andrews	Cases 04-12-2020	11
Angelina	Cases 04-12-2020	16
Aransas	Cases 04-12-2020	2
Archer	Cases 04-12-2020	0
Armstrong	Cases 04-12-2020	0
Atascosa	Cases 04-12-2020	9
Austin	Cases 04-12-2020	10
Bailey	Cases 04-12-2020	0
Bandera	Cases 04-12-2020	2
Bastrop	Cases 04-12-2020	19
Baylor	Cases 04-12-2020	0
Bee	Cases 04-12-2020	2
Bell	Cases 04-12-2020	101
Bexar	Cases 04-12-2020	723
Blanco	Cases 04-12-2020	4
Borden	Cases 04-12-2020	0
Bosque	Cases 04-12-2020	0
Bowie	Cases 04-12-2020	32
Brazoria	Cases 04-12-2020	225
Brazos	Cases 04-12-2020	134
Brewster	Cases 04-12-2020	0
Briscoe	Cases 04-12-2020	0
Brooks	Cases 04-12-2020	0
Brown	Cases 04-12-2020	10
Burleson	Cases 04-12-2020	6
Burnet	Cases 04-12-2020	6
Caldwell	Cases 04-12-2020	6
Calhoun	Cases 04-12-2020	15
Callahan	Cases 04-12-2020	1
Cameron	Cases 04-12-2020	195
Camp	Cases 04-12-2020	3
Carson	Cases 04-12-2020	0
Cass	Cases 04-12-2020	5
Castro	Cases 04-12-2020	11
Chambers	Cases 04-12-2020	29
Cherokee	Cases 04-12-2020	6
Childress	Cases 04-12-2020	0
Clay	Cases 04-12-2020	2
Cochran	Cases 04-12-2020	0
Coke	Cases 04-12-2020	0
Coleman	Cases 04-12-2020	0
Collin	Cases 04-12-2020	441
Collingsworth	Cases 04-12-2020	0
Colorado	Cases 04-12-2020	7
Comal	Cases 04-12-2020	37
Comanche	Cases 04-12-2020	3
Concho	Cases 04-12-2020	1
Cooke	Cases 04-12-2020	1
Coryell	Cases 04-12-2020	34
Cottle	Cases 04-12-2020	0
Crane	Cases 04-12-2020	2
Crockett	Cases 04-12-2020	0
Crosby	Cases 04-12-2020	1
Culberson	Cases 04-12-2020	0
Dallam	Cases 04-12-2020	1
Dallas	Cases 04-12-2020	1644
Dawson	Cases 04-12-2020	6
Deaf Smith	Cases 04-12-2020	7
Delta	Cases 04-12-2020	1
Denton	Cases 04-12-2020	474
DeWitt	Cases 04-12-2020	9
Dickens	Cases 04-12-2020	2
Dimmit	Cases 04-12-2020	1
Donley	Cases 04-12-2020	22
Duval	Cases 04-12-2020	0
Eastland	Cases 04-12-2020	3
Ector	Cases 04-12-2020	41
Edwards	Cases 04-12-2020	0
Ellis	Cases 04-12-2020	66
El Paso	Cases 04-12-2020	269
Erath	Cases 04-12-2020	12
Falls	Cases 04-12-2020	1
Fannin	Cases 04-12-2020	5
Fayette	Cases 04-12-2020	10
Fisher	Cases 04-12-2020	0
Floyd	Cases 04-12-2020	1
Foard	Cases 04-12-2020	0
Fort Bend	Cases 04-12-2020	536
Franklin	Cases 04-12-2020	1
Freestone	Cases 04-12-2020	0
Frio	Cases 04-12-2020	1
Gaines	Cases 04-12-2020	1
Galveston	Cases 04-12-2020	355
Garza	Cases 04-12-2020	0
Gillespie	Cases 04-12-2020	1
Glasscock	Cases 04-12-2020	0
Goliad	Cases 04-12-2020	4
Gonzales	Cases 04-12-2020	2
Gray	Cases 04-12-2020	13
Grayson	Cases 04-12-2020	17
Gregg	Cases 04-12-2020	39
Grimes	Cases 04-12-2020	7
Guadalupe	Cases 04-12-2020	49
Hale	Cases 04-12-2020	11
Hall	Cases 04-12-2020	0
Hamilton	Cases 04-12-2020	2
Hansford	Cases 04-12-2020	1
Hardeman	Cases 04-12-2020	0
Hardin	Cases 04-12-2020	61
Harris	Cases 04-12-2020	3561
Harrison	Cases 04-12-2020	16
Hartley	Cases 04-12-2020	0
Haskell	Cases 04-12-2020	0
Hays	Cases 04-12-2020	82
Hemphill	Cases 04-12-2020	1
Henderson	Cases 04-12-2020	10
Hidalgo	Cases 04-12-2020	188
Hill	Cases 04-12-2020	8
Hockley	Cases 04-12-2020	14
Hood	Cases 04-12-2020	13
Hopkins	Cases 04-12-2020	4
Houston	Cases 04-12-2020	0
Howard	Cases 04-12-2020	1
Hudspeth	Cases 04-12-2020	0
Hunt	Cases 04-12-2020	18
Hutchinson	Cases 04-12-2020	2
Irion	Cases 04-12-2020	0
Jack	Cases 04-12-2020	1
Jackson	Cases 04-12-2020	4
Jasper	Cases 04-12-2020	7
Jeff Davis	Cases 04-12-2020	0
Jefferson	Cases 04-12-2020	100
Jim Hogg	Cases 04-12-2020	0
Jim Wells	Cases 04-12-2020	2
Johnson	Cases 04-12-2020	28
Jones	Cases 04-12-2020	2
Karnes	Cases 04-12-2020	2
Kaufman	Cases 04-12-2020	26
Kendall	Cases 04-12-2020	11
Kenedy	Cases 04-12-2020	0
Kent	Cases 04-12-2020	0
Kerr	Cases 04-12-2020	2
Kimble	Cases 04-12-2020	0
King	Cases 04-12-2020	0
Kinney	Cases 04-12-2020	0
Kleberg	Cases 04-12-2020	2
Knox	Cases 04-12-2020	1
Lamar	Cases 04-12-2020	8
Lamb	Cases 04-12-2020	1
Lampasas	Cases 04-12-2020	2
