county	date	positive
Webb	20200531	546
Wharton	20200531	58
Wheeler	20200531	15
Wichita	20200531	84
Wilbarger	20200531	7
Willacy	20200531	16
Williamson	20200531	612
Wilson	20200531	38
Winkler	20200531	3
Wise	20200531	46
Wood	20200531	29
Yoakum	20200531	3
Young	20200531	4
Zapata	20200531	9
Zavala	20200531	11
Anderson	20200601	72
Andrews	20200601	27
Angelina	20200601	205
Aransas	20200601	5
Archer	20200601	1
Armstrong	20200601	3
Atascosa	20200601	37
Austin	20200601	27
Bailey	20200601	17
Bandera	20200601	6
Bastrop	20200601	212
Baylor	20200601	0
Bee	20200601	9
Bell	20200601	378
Bexar	20200601	2830
Blanco	20200601	11
Borden	20200601	0
Bosque	20200601	7
Bowie	20200601	267
Brazoria	20200601	917
Brazos	20200601	483
Brewster	20200601	1
Briscoe	20200601	1
Brooks	20200601	1
Brown	20200601	58
Burleson	20200601	25
Burnet	20200601	38
Caldwell	20200601	66
Calhoun	20200601	37
Callahan	20200601	9
Cameron	20200601	764
Camp	20200601	84
Carson	20200601	6
Cass	20200601	29
Castro	20200601	33
Chambers	20200601	68
Cherokee	20200601	44
Childress	20200601	2
Clay	20200601	3
Cochran	20200601	1
Coke	20200601	1
Coleman	20200601	3
Collin	20200601	1312
Collingsworth	20200601	5
Colorado	20200601	22
Comal	20200601	99
Comanche	20200601	12
Concho	20200601	1
Cooke	20200601	14
Coryell	20200601	282
Cottle	20200601	4
Crane	20200601	23
Crockett	20200601	0
Crosby	20200601	4
Culberson	20200601	0
Dallam	20200601	25
Dallas	20200601	10234
Dawson	20200601	42
Deaf Smith	20200601	164
Delta	20200601	1
Denton	20200601	1373
DeWitt	20200601	17
Dickens	20200601	1
Dimmit	20200601	1
Donley	20200601	26
Duval	20200601	5
Eastland	20200601	6
Ector	20200601	154
Edwards	20200601	0
Ellis	20200601	317
El Paso	20200601	2794
Erath	20200601	17
Falls	20200601	7
Fannin	20200601	41
Fayette	20200601	34
Fisher	20200601	2
Floyd	20200601	11
Foard	20200601	0
Fort Bend	20200601	1881
Franklin	20200601	16
Freestone	20200601	10
Frio	20200601	37
Gaines	20200601	7
Galveston	20200601	817
Garza	20200601	5
Gillespie	20200601	5
Glasscock	20200601	1
Goliad	20200601	7
Gonzales	20200601	129
Gray	20200601	98
Grayson	20200601	338
Gregg	20200601	213
Grimes	20200601	217
Guadalupe	20200601	133
Hale	20200601	58
Hall	20200601	2
Hamilton	20200601	8
Hansford	20200601	19
Hardeman	20200601	1
Hardin	20200601	138
Harris	20200601	12276
Harrison	20200601	245
Hartley	20200601	12
Haskell	20200601	3
Hays	20200601	329
Hemphill	20200601	1
Henderson	20200601	57
Hidalgo	20200601	575
Hill	20200601	24
Hockley	20200601	27
Hood	20200601	27
Hopkins	20200601	26
Houston	20200601	114
Howard	20200601	8
Hudspeth	20200601	2
Hunt	20200601	88
Hutchinson	20200601	36
Irion	20200601	0
Jack	20200601	4
Jackson	20200601	18
Jasper	20200601	29
Jeff Davis	20200601	0
Jefferson	20200601	550
Jim Hogg	20200601	4
Jim Wells	20200601	9
Johnson	20200601	175
Jones	20200601	401
Karnes	20200601	4
Kaufman	20200601	223
Kendall	20200601	29
Kenedy	20200601	0
Kent	20200601	0
Kerr	20200601	19
Kimble	20200601	1
King	20200601	0
Kinney	20200601	1
Kleberg	20200601	16
Knox	20200601	1
Lamar	20200601	145
Lamb	20200601	16
Lampasas	20200601	9
La Salle	20200601	4
Lavaca	20200601	12
Lee	20200601	24
Leon	20200601	10
Liberty	20200601	95
Limestone	20200601	24
Lipscomb	20200601	2
Live Oak	20200601	9
Llano	20200601	3
Loving	20200601	0
Lubbock	20200601	692
Lynn	20200601	7
McCulloch	20200601	3
McLennan	20200601	118
McMullen	20200601	0
Madison	20200601	8
Marion	20200601	16
Martin	20200601	3
Mason	20200601	32
Matagorda	20200601	67
Maverick	20200601	116
Medina	20200601	73
Menard	20200601	0
Midland	20200601	129
Milam	20200601	28
Mills	20200601	1
Mitchell	20200601	1
Montague	20200601	9
Montgomery	20200601	954
Moore	20200601	689
Morris	20200601	26
Motley	20200601	1
Nacogdoches	20200601	288
Navarro	20200601	56
Newton	20200601	5
Nolan	20200601	4
Nueces	20200601	275
Ochiltree	20200601	49
Oldham	20200601	3
Orange	20200601	98
Palo Pinto	20200601	13
Panola	20200601	180
Parker	20200601	76
Parmer	20200601	59
Pecos	20200601	102
Polk	20200601	56
Potter	20200601	2321
Presidio	20200601	1
Rains	20200601	3
Randall	20200601	674
Reagan	20200601	2
Real	20200601	0
Red River	20200601	70
Reeves	20200601	7
Refugio	20200601	3
Roberts	20200601	2
Robertson	20200601	9
Rockwall	20200601	167
Runnels	20200601	3
Rusk	20200601	55
Sabine	20200601	15
San Augustine	20200601	38
San Jacinto	20200601	14
San Patricio	20200601	33
San Saba	20200601	1
Schleicher	20200601	0
Scurry	20200601	24
Shackelford	20200601	1
Shelby	20200601	201
Sherman	20200601	24
Smith	20200601	204
Somervell	20200601	0
Starr	20200601	34
Stephens	20200601	4
Sterling	20200601	0
Stonewall	20200601	0
Sutton	20200601	0
Swisher	20200601	17
Tarrant	20200601	5513
Taylor	20200601	236
Terrell	20200601	0
Terry	20200601	13
Throckmorton	20200601	0
Titus	20200601	458
Tom Green	20200601	70
Travis	20200601	3272
Trinity	20200601	15
Tyler	20200601	12
Upshur	20200601	26
Upton	20200601	0
Uvalde	20200601	12
Val Verde	20200601	18
Van Zandt	20200601	31
Victoria	20200601	160
Walker	20200601	1456
Waller	20200601	62
Ward	20200601	1
Washington	20200601	202
Webb	20200601	548
Wharton	20200601	58
Wheeler	20200601	15
Wichita	20200601	84
Wilbarger	20200601	7
Willacy	20200601	18
Williamson	20200601	621
Wilson	20200601	38
Winkler	20200601	3
Wise	20200601	46
Wood	20200601	29
Yoakum	20200601	3
Young	20200601	4
Zapata	20200601	9
Zavala	20200601	11
Anderson	20200602	76
Andrews	20200602	27
Angelina	20200602	215
Aransas	20200602	5
Archer	20200602	1
Armstrong	20200602	3
Atascosa	20200602	37
Austin	20200602	27
Bailey	20200602	17
Bandera	20200602	6
Bastrop	20200602	220
Baylor	20200602	0
Bee	20200602	10
Bell	20200602	391
Bexar	20200602	2839
Blanco	20200602	11
Borden	20200602	0
Bosque	20200602	7
Bowie	20200602	270
Brazoria	20200602	929
Brazos	20200602	487
Brewster	20200602	1
Briscoe	20200602	1
Brooks	20200602	1
Brown	20200602	59
Burleson	20200602	25
Burnet	20200602	39
Caldwell	20200602	67
Calhoun	20200602	37
Callahan	20200602	9
Cameron	20200602	776
Camp	20200602	84
Carson	20200602	6
Cass	20200602	30
Castro	20200602	33
Chambers	20200602	68
Cherokee	20200602	46
Childress	20200602	2
Clay	20200602	4
Cochran	20200602	1
Coke	20200602	1
Coleman	20200602	3
Collin	20200602	1312
Collingsworth	20200602	5
Colorado	20200602	23
Comal	20200602	100
Comanche	20200602	12
Concho	20200602	1
Cooke	20200602	16
Coryell	20200602	285
Cottle	20200602	4
Crane	20200602	25
Crockett	20200602	0
Crosby	20200602	4
Culberson	20200602	0
Dallam	20200602	26
Dallas	20200602	10462
Dawson	20200602	42
Deaf Smith	20200602	163
Delta	20200602	1
Denton	20200602	1398
DeWitt	20200602	17
Dickens	20200602	1
Dimmit	20200602	1
Donley	20200602	26
Duval	20200602	5
Eastland	20200602	6
Ector	20200602	161
Edwards	20200602	0
Ellis	20200602	325
El Paso	20200602	2833
Erath	20200602	17
Falls	20200602	9
Fannin	20200602	40
Fayette	20200602	34
Fisher	20200602	2
Floyd	20200602	11
Foard	20200602	0
Fort Bend	20200602	1881
Franklin	20200602	16
Freestone	20200602	10
Frio	20200602	37
Gaines	20200602	7
Galveston	20200602	847
Garza	20200602	5
Gillespie	20200602	5
Glasscock	20200602	1
Goliad	20200602	7
Gonzales	20200602	132
Gray	20200602	100
Grayson	20200602	342
Gregg	20200602	236
Grimes	20200602	218
Guadalupe	20200602	133
Hale	20200602	58
Hall	20200602	2
Hamilton	20200602	8
Hansford	20200602	19
Hardeman	20200602	1
Hardin	20200602	138
Harris	20200602	12664
Harrison	20200602	247
Hartley	20200602	12
Haskell	20200602	3
Hays	20200602	353
Hemphill	20200602	1
Henderson	20200602	59
Hidalgo	20200602	584
Hill	20200602	24
Hockley	20200602	27
Hood	20200602	27
Hopkins	20200602	26
Houston	20200602	114
Howard	20200602	9
Hudspeth	20200602	2
Hunt	20200602	89
Hutchinson	20200602	42
Irion	20200602	1
Jack	20200602	4
Jackson	20200602	19
Jasper	20200602	29
Jeff Davis	20200602	0
Jefferson	20200602	562
Jim Hogg	20200602	4
Jim Wells	20200602	9
Johnson	20200602	176
Jones	20200602	606
Karnes	20200602	4
Kaufman	20200602	227
Kendall	20200602	30
Kenedy	20200602	0
Kent	20200602	0
Kerr	20200602	20
Kimble	20200602	1
King	20200602	0
Kinney	20200602	1
Kleberg	20200602	17
Knox	20200602	1
Lamar	20200602	145
Lamb	20200602	16
Lampasas	20200602	9
La Salle	20200602	4
Lavaca	20200602	13
Lee	20200602	24
Leon	20200602	10
Liberty	20200602	95
Limestone	20200602	26
Lipscomb	20200602	2
Live Oak	20200602	9
Llano	20200602	3
Loving	20200602	0
Lubbock	20200602	704
Lynn	20200602	7
McCulloch	20200602	3
McLennan	20200602	120
McMullen	20200602	0
Madison	20200602	8
Marion	20200602	16
Martin	20200602	3
Mason	20200602	32
Matagorda	20200602	67
Maverick	20200602	120
Medina	20200602	73
Menard	20200602	0
Midland	20200602	132
Milam	20200602	29
Mills	20200602	1
Mitchell	20200602	1
Montague	20200602	9
Montgomery	20200602	966
Moore	20200602	838
Morris	20200602	26
Motley	20200602	1
Nacogdoches	20200602	290
Navarro	20200602	57
Newton	20200602	5
Nolan	20200602	2
Nueces	20200602	275
Ochiltree	20200602	49
Oldham	20200602	4
Orange	20200602	98
Palo Pinto	20200602	13
Panola	20200602	180
Parker	20200602	79
Parmer	20200602	59
Pecos	20200602	102
Polk	20200602	60
Potter	20200602	2354
Presidio	20200602	1
Rains	20200602	3
Randall	20200602	688
Reagan	20200602	2
Real	20200602	0
Red River	20200602	72
Reeves	20200602	7
Refugio	20200602	3
Roberts	20200602	2
Robertson	20200602	11
Rockwall	20200602	171
Runnels	20200602	2
Rusk	20200602	56
Sabine	20200602	15
San Augustine	20200602	44
San Jacinto	20200602	14
San Patricio	20200602	36
San Saba	20200602	1
Schleicher	20200602	0
Scurry	20200602	32
Shackelford	20200602	1
Shelby	20200602	203
Sherman	20200602	27
Smith	20200602	210
Somervell	20200602	0
Starr	20200602	36
Stephens	20200602	4
Sterling	20200602	0
Stonewall	20200602	0
Sutton	20200602	0
Swisher	20200602	17
Tarrant	20200602	5534
Taylor	20200602	241
Terrell	20200602	0
Terry	20200602	13
Throckmorton	20200602	0
Titus	20200602	467
Tom Green	20200602	70
Travis	20200602	3360
Trinity	20200602	15
Tyler	20200602	12
Upshur	20200602	27
Upton	20200602	0
Uvalde	20200602	14
Val Verde	20200602	21
Van Zandt	20200602	34
Victoria	20200602	160
Walker	20200602	1574
Waller	20200602	63
Ward	20200602	1
Washington	20200602	205
Webb	20200602	551
Wharton	20200602	64
Wheeler	20200602	15
Wichita	20200602	85
Wilbarger	20200602	7
Willacy	20200602	21
Williamson	20200602	630
Wilson	20200602	40
Winkler	20200602	3
Wise	20200602	47
Wood	20200602	33
Yoakum	20200602	3
Young	20200602	4
Zapata	20200602	10
Zavala	20200602	12
Anderson	20200603	78
Andrews	20200603	27
Angelina	20200603	232
Aransas	20200603	5
Archer	20200603	1
Armstrong	20200603	3
Atascosa	20200603	37
Austin	20200603	27
Bailey	20200603	19
Bandera	20200603	6
Bastrop	20200603	231
Baylor	20200603	0
Bee	20200603	11
Bell	20200603	411
Bexar	20200603	2882
Blanco	20200603	11
Borden	20200603	0
Bosque	20200603	7
Bowie	20200603	287
Brazoria	20200603	941
Brazos	20200603	501
Brewster	20200603	1
Briscoe	20200603	1
Brooks	20200603	1
Brown	20200603	59
Burleson	20200603	26
Burnet	20200603	45
Caldwell	20200603	73
Calhoun	20200603	37
Callahan	20200603	9
Cameron	20200603	799
Camp	20200603	84
Carson	20200603	6
Cass	20200603	30
Castro	20200603	33
Chambers	20200603	69
Cherokee	20200603	47
Childress	20200603	2
Clay	20200603	4
Cochran	20200603	1
Coke	20200603	1
Coleman	20200603	4
Collin	20200603	1346
Collingsworth	20200603	5
Colorado	20200603	23
Comal	20200603	108
Comanche	20200603	12
Concho	20200603	1
Cooke	20200603	18
Coryell	20200603	289
Cottle	20200603	4
Crane	20200603	25
Crockett	20200603	0
Crosby	20200603	3
Culberson	20200603	0
Dallam	20200603	27
Dallas	20200603	10719
Dawson	20200603	43
Deaf Smith	20200603	166
Delta	20200603	2
Denton	20200603	1416
DeWitt	20200603	17
Dickens	20200603	1
Dimmit	20200603	1
Donley	20200603	26
Duval	20200603	5
Eastland	20200603	7
Ector	20200603	167
Edwards	20200603	0
Ellis	20200603	332
El Paso	20200603	2872
Erath	20200603	17
Falls	20200603	9
Fannin	20200603	41
Fayette	20200603	36
Fisher	20200603	2
Floyd	20200603	15
Foard	20200603	0
Fort Bend	20200603	1916
Franklin	20200603	17
Freestone	20200603	10
Frio	20200603	37
Gaines	20200603	7
Galveston	20200603	857
Garza	20200603	6
Gillespie	20200603	5
Glasscock	20200603	1
Goliad	20200603	7
Gonzales	20200603	143
Gray	20200603	100
Grayson	20200603	350
Gregg	20200603	244
Grimes	20200603	226
Guadalupe	20200603	135
Hale	20200603	60
Hall	20200603	2
Hamilton	20200603	8
Hansford	20200603	20
Hardeman	20200603	2
Hardin	20200603	138
Harris	20200603	13027
Harrison	20200603	250
Hartley	20200603	12
Haskell	20200603	3
Hays	20200603	371
Hemphill	20200603	1
Henderson	20200603	63
Hidalgo	20200603	610
Hill	20200603	24
Hockley	20200603	27
Hood	20200603	27
Hopkins	20200603	27
Houston	20200603	127
Howard	20200603	9
Hudspeth	20200603	2
Hunt	20200603	91
Hutchinson	20200603	42
Irion	20200603	1
Jack	20200603	4
Jackson	20200603	19
Jasper	20200603	29
Jeff Davis	20200603	0
Jefferson	20200603	581
Jim Hogg	20200603	4
Jim Wells	20200603	12
Johnson	20200603	176
Jones	20200603	637
Karnes	20200603	4
Kaufman	20200603	230
Kendall	20200603	31
Kenedy	20200603	0
Kent	20200603	0
Kerr	20200603	20
Kimble	20200603	1
King	20200603	0
Kinney	20200603	1
Kleberg	20200603	17
Knox	20200603	1
Lamar	20200603	151
Lamb	20200603	16
Lampasas	20200603	9
La Salle	20200603	4
Lavaca	20200603	14
Lee	20200603	25
Leon	20200603	10
Liberty	20200603	97
Limestone	20200603	27
Lipscomb	20200603	3
Live Oak	20200603	9
Llano	20200603	3
Loving	20200603	0
Lubbock	20200603	706
Lynn	20200603	7
McCulloch	20200603	3
McLennan	20200603	121
McMullen	20200603	0
Madison	20200603	9
Marion	20200603	17
Martin	20200603	3
Mason	20200603	32
Matagorda	20200603	68
Maverick	20200603	120
Medina	20200603	74
Menard	20200603	0
Midland	20200603	137
Milam	20200603	29
Mills	20200603	1
Mitchell	20200603	1
Montague	20200603	9
Montgomery	20200603	1010
Moore	20200603	840
Morris	20200603	25
Motley	20200603	1
Nacogdoches	20200603	294
Navarro	20200603	58
Newton	20200603	5
Nolan	20200603	3
Nueces	20200603	280
Ochiltree	20200603	50
Oldham	20200603	4
Orange	20200603	98
Palo Pinto	20200603	13
Panola	20200603	181
Parker	20200603	81
Parmer	20200603	69
Pecos	20200603	103
Polk	20200603	60
Potter	20200603	2432
Presidio	20200603	1
Rains	20200603	4
Randall	20200603	711
Reagan	20200603	2
Real	20200603	0
Red River	20200603	74
Reeves	20200603	7
Refugio	20200603	3
Roberts	20200603	2
Robertson	20200603	11
Rockwall	20200603	171
Runnels	20200603	2
Rusk	20200603	57
Sabine	20200603	15
San Augustine	20200603	44
San Jacinto	20200603	14
San Patricio	20200603	36
San Saba	20200603	1
Schleicher	20200603	0
Scurry	20200603	32
Shackelford	20200603	1
Shelby	20200603	207
Sherman	20200603	27
Smith	20200603	212
Somervell	20200603	0
Starr	20200603	37
Stephens	20200603	4
Sterling	20200603	0
Stonewall	20200603	0
Sutton	20200603	0
Swisher	20200603	17
Tarrant	20200603	5623
Taylor	20200603	241
Terrell	20200603	0
Terry	20200603	13
Throckmorton	20200603	0
Titus	20200603	481
Tom Green	20200603	70
Travis	20200603	3433
Trinity	20200603	15
Tyler	20200603	12
Upshur	20200603	28
Upton	20200603	0
Uvalde	20200603	16
Val Verde	20200603	21
Van Zandt	20200603	35
Victoria	20200603	162
Walker	20200603	1730
Waller	20200603	63
Ward	20200603	1
Washington	20200603	204
Webb	20200603	552
Wharton	20200603	68
Wheeler	20200603	15
Wichita	20200603	85
Wilbarger	20200603	7
Willacy	20200603	21
Williamson	20200603	636
Wilson	20200603	41
Winkler	20200603	3
Wise	20200603	47
Wood	20200603	38
Yoakum	20200603	3
Young	20200603	4
Zapata	20200603	11
Zavala	20200603	12
Anderson	20200604	85
Andrews	20200604	27
Angelina	20200604	232
Aransas	20200604	5
Archer	20200604	1
Armstrong	20200604	3
Atascosa	20200604	38
Austin	20200604	27
Bailey	20200604	19
Bandera	20200604	6
Bastrop	20200604	240
Baylor	20200604	0
Bee	20200604	11
Bell	20200604	423
Bexar	20200604	2953
Blanco	20200604	11
Borden	20200604	0
Bosque	20200604	7
Bowie	20200604	296
Brazoria	20200604	957
Brazos	20200604	517
Brewster	20200604	1
Briscoe	20200604	1
Brooks	20200604	1
Brown	20200604	59
Burleson	20200604	28
Burnet	20200604	49
Caldwell	20200604	73
Calhoun	20200604	37
Callahan	20200604	10
Cameron	20200604	820
Camp	20200604	85
Carson	20200604	6
Cass	20200604	30
Castro	20200604	34
Chambers	20200604	70
Cherokee	20200604	49
Childress	20200604	2
Clay	20200604	5
Cochran	20200604	1
Coke	20200604	1
Coleman	20200604	4
Collin	20200604	1388
Collingsworth	20200604	5
Colorado	20200604	24
Comal	20200604	111
Comanche	20200604	12
Concho	20200604	1
Cooke	20200604	19
Coryell	20200604	289
Cottle	20200604	4
Crane	20200604	25
Crockett	20200604	0
Crosby	20200604	3
Culberson	20200604	0
Dallam	20200604	27
Dallas	20200604	10958
Dawson	20200604	45
Deaf Smith	20200604	166
Delta	20200604	2
Denton	20200604	1435
DeWitt	20200604	17
Dickens	20200604	1
Dimmit	20200604	1
Donley	20200604	27
Duval	20200604	5
Eastland	20200604	7
Ector	20200604	175
Edwards	20200604	0
Ellis	20200604	338
El Paso	20200604	3069
Erath	20200604	17
Falls	20200604	10
Fannin	20200604	41
Fayette	20200604	38
Fisher	20200604	2
Floyd	20200604	15
Foard	20200604	0
Fort Bend	20200604	1951
Franklin	20200604	18
Freestone	20200604	10
Frio	20200604	37
Gaines	20200604	7
Galveston	20200604	876
Garza	20200604	6
Gillespie	20200604	5
Glasscock	20200604	1
Goliad	20200604	7
Gonzales	20200604	144
Gray	20200604	101
Grayson	20200604	355
Gregg	20200604	249
Grimes	20200604	226
Guadalupe	20200604	142
Hale	20200604	60
Hall	20200604	2
Hamilton	20200604	9
Hansford	20200604	20
Hardeman	20200604	2
Hardin	20200604	142
Harris	20200604	13268
Harrison	20200604	255
Hartley	20200604	12
Haskell	20200604	3
Hays	20200604	385
Hemphill	20200604	1
Henderson	20200604	65
Hidalgo	20200604	634
Hill	20200604	25
Hockley	20200604	27
Hood	20200604	27
Hopkins	20200604	27
Houston	20200604	145
Howard	20200604	9
Hudspeth	20200604	3
Hunt	20200604	96
Hutchinson	20200604	44
Irion	20200604	1
Jack	20200604	4
Jackson	20200604	19
Jasper	20200604	29
Jeff Davis	20200604	0
Jefferson	20200604	585
Jim Hogg	20200604	4
Jim Wells	20200604	12
Johnson	20200604	178
Jones	20200604	636
Karnes	20200604	4
Kaufman	20200604	240
Kendall	20200604	31
Kenedy	20200604	0
Kent	20200604	0
Kerr	20200604	20
Kimble	20200604	1
King	20200604	0
Kinney	20200604	1
Kleberg	20200604	17
Knox	20200604	1
Lamar	20200604	152
Lamb	20200604	16
Lampasas	20200604	9
La Salle	20200604	4
Lavaca	20200604	17
Lee	20200604	25
Leon	20200604	10
Liberty	20200604	97
Limestone	20200604	30
Lipscomb	20200604	4
Live Oak	20200604	9
Llano	20200604	3
Loving	20200604	0
Lubbock	20200604	707
Lynn	20200604	8
McCulloch	20200604	3
McLennan	20200604	123
McMullen	20200604	0
Madison	20200604	9
Marion	20200604	17
Martin	20200604	3
Mason	20200604	32
Matagorda	20200604	69
Maverick	20200604	129
Medina	20200604	76
Menard	20200604	0
Midland	20200604	141
Milam	20200604	29
Mills	20200604	1
Mitchell	20200604	1
Montague	20200604	9
Montgomery	20200604	1033
Moore	20200604	844
Morris	20200604	27
Motley	20200604	1
Nacogdoches	20200604	298
Navarro	20200604	61
Newton	20200604	5
Nolan	20200604	8
Nueces	20200604	285
Ochiltree	20200604	51
Oldham	20200604	4
Orange	20200604	101
Palo Pinto	20200604	13
Panola	20200604	213
Parker	20200604	81
Parmer	20200604	71
Pecos	20200604	103
Polk	20200604	60
Potter	20200604	2488
Presidio	20200604	1
Rains	20200604	4
Randall	20200604	715
Reagan	20200604	2
Real	20200604	0
Red River	20200604	76
Reeves	20200604	7
Refugio	20200604	3
Roberts	20200604	2
Robertson	20200604	11
Rockwall	20200604	176
Runnels	20200604	2
Rusk	20200604	59
Sabine	20200604	15
San Augustine	20200604	44
San Jacinto	20200604	16
San Patricio	20200604	36
San Saba	20200604	1
Schleicher	20200604	0
Scurry	20200604	33
Shackelford	20200604	1
Shelby	20200604	213
Sherman	20200604	27
Smith	20200604	215
Somervell	20200604	0
Starr	20200604	42
Stephens	20200604	4
Sterling	20200604	0
Stonewall	20200604	0
Sutton	20200604	0
Swisher	20200604	18
Tarrant	20200604	5761
Taylor	20200604	242
Terrell	20200604	0
Terry	20200604	13
Throckmorton	20200604	0
Titus	20200604	500
Tom Green	20200604	69
Travis	20200604	3501
Trinity	20200604	20
Tyler	20200604	14
Upshur	20200604	28
Upton	20200604	0
Uvalde	20200604	18
Val Verde	20200604	21
Van Zandt	20200604	35
Victoria	20200604	167
Walker	20200604	1801
Waller	20200604	64
Ward	20200604	1
Washington	20200604	206
Webb	20200604	565
Wharton	20200604	70
Wheeler	20200604	15
Wichita	20200604	85
Wilbarger	20200604	7
Willacy	20200604	21
Williamson	20200604	649
Wilson	20200604	41
Winkler	20200604	3
Wise	20200604	50
Wood	20200604	40
Yoakum	20200604	3
Young	20200604	4
Zapata	20200604	11
Zavala	20200604	12
Anderson	20200605	87
Andrews	20200605	27
Angelina	20200605	232
